yelp_id,name,category,price_range,address,neighborhood,info,Claimed?,website,phone,working_hours,ratings,reviews,HasWebsite,first_review,last_review,permanently_closed,1_star,2_star,3_star,4_star,5_star,AvgLast_compound,AvgLast_star,AvgLast_subjectivity,Last_compound_coef,Last_compound_intrcpt,Last_star_coef,Last_star_intrcpt,Last_subjectivity_coef,Last_subjectivity_intrcpt,avg_reviews,avg_star,between,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Mon1,Tue1,Wed1,Thu1,Fri1,Sat1,Sun1,dollar_signs,Accepts Credit Cards,Good for Groups,Good for Kids,Takes Reservations,Outdoor Seating,Take-out,Delivery,Has TV,Attire,Parking,Alcohol,Noise Level,Wi-Fi,probability,ratings_notation,address1,address2
nia-chicago-2,Nia,"Mediterranean, Tapas/Small Plates, Venues & Event Spaces",$11-30,"803 W Randolph St Chicago, IL 60607","West Loop, Near West Side","{'Takes Reservations': 'Yes', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Parking': 'Valet, Street', 'Bike Parking': 'Yes', 'Good for Kids': 'No', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Intimate', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'Free', 'Has TV': 'No', 'Caters': 'Yes'}",1,http://niarestaurant.com/,(312) 226-3110,"{'Mon': ['4:30 pm - 9:00 pm'], 'Tue': ['4:30 pm - 9:00 pm'], 'Wed': ['4:30 pm - 9:00 pm'], 'Thu': ['4:30 pm - 9:00 pm'], 'Fri': ['4:30 pm - 10:00 pm'], 'Sat': ['4:30 pm - 10:00 pm'], 'Sun': ['4:30 pm - 9:00 pm']}",3.5,436.0,1,2008-03-14 00:00:00,2017-08-30 00:00:00,0,60,54,53,114,152,0.5864291666666667,3.333333333333333,0.5609572852249874,-0.003452409088965232,0.7889704998859602,-0.005673475787943151,3.6661772462259994,-0.0002796225467072105,0.5773618079651438,43.3,3.5635103926097,b/t Green St & Halsted St,4:30 pm - 9:00 pm,4:30 pm - 9:00 pm,4:30 pm - 9:00 pm,4:30 pm - 9:00 pm,4:30 pm - 10:00 pm,4:30 pm - 10:00 pm,4:30 pm - 9:00 pm,,,,,,,,$$,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Casual,"Valet, Street",Full Bar,Average,Free,90%,3-half,803 W Randolph St,"Chicago, IL 60607"
das-chicago,Das Doner,"German, Turkish, Fast Food",Under $10,"2855 W Fullerton Ave Chicago, IL 60647",Logan Square,"{'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Noise Level': 'Average'}",1,http://www.dasdoner.com,(773) 276-0987,{},3.0,10.0,1,2015-07-18 00:00:00,2015-11-22 00:00:00,1,0,2,3,1,0,0.5967166666666667,2.833333333333333,0.6110052743038854,0.0057703675344563535,0.5005438744257275,-0.06508422664624809,3.918070444104135,0.002391951599295912,0.5711394143156202,6.0,2.833333333333333,b/t Milwaukee Ave & Francisco Ave,,,,,,,,,,,,,,,$,Yes,Yes,Yes,,,Yes,,,Casual,,,Average,,90%,3,2855 W Fullerton Ave,"Chicago, IL 60647"
pork-shoppe-chicago,Pork Shoppe,Barbeque,$11-30,"2755 W Belmont Ave Chicago, IL 60618",Avondale,"{'Takes Reservations': 'No', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Parking': 'Street, Private Lot', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'No', 'Wi-Fi': 'No', 'Has TV': 'Yes', 'Caters': 'Yes'}",1,http://www.porkshoppechicago.com/,(773) 961-7654,{},4.0,524.0,1,2010-07-06 00:00:00,2016-07-15 00:00:00,1,42,80,138,376,386,0.7037777777777776,4.111111111111111,0.6123430893722467,1.6691242950015242e-05,0.7020548705888261,-0.0002367933870065004,4.135553450725449,-0.00040121370829906803,0.6537572599288949,146.0,3.9628180039138954,b/t California Ave & Washtenaw Ave,,,,,,,,,,,,,,,$$,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Casual,"Street, Private Lot",Full Bar,Average,No,90%,4,2755 W Belmont Ave,"Chicago, IL 60618"
podhalanka-chicago,Podhalanka,Polish,$11-30,"1549 W Division St Chicago, IL 60642",West Town,"{'Takes Reservations': 'No', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Accepts Android Pay': 'No', 'Good For': 'Dinner', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Divey', 'Noise Level': 'Quiet', 'Alcohol': 'No', 'Outdoor Seating': 'No', 'Wi-Fi': 'No', 'Has TV': 'Yes', 'Caters': 'No'}",0,,(773) 486-6655,"{'Mon': ['9:00 am - 8:00 pm'], 'Tue': ['9:00 am - 8:00 pm'], 'Wed': ['9:00 am - 8:00 pm'], 'Thu': ['9:00 am - 8:00 pm'], 'Fri': ['9:00 am - 8:00 pm'], 'Sat': ['9:00 am - 8:00 pm'], 'Sun': ['10:00 am - 7:00 pm']}",4.0,370.0,0,2006-08-01 00:00:00,2017-08-26 00:00:00,0,23,19,37,117,164,0.7252954545454545,4.090909090909091,0.5337490074180732,0.0021846190222813873,0.5303678572391652,0.006967825274250421,3.469189044847565,0.0004604636344813046,0.4926630931232187,30.0,4.055555555555555,,9:00 am - 8:00 pm,9:00 am - 8:00 pm,9:00 am - 8:00 pm,9:00 am - 8:00 pm,9:00 am - 8:00 pm,9:00 am - 8:00 pm,10:00 am - 7:00 pm,,,,,,,,$$,Yes,Yes,Yes,No,No,Yes,No,Yes,Casual,Street,No,Quiet,No,90%,4,1549 W Division St,"Chicago, IL 60642"
pegasus-restaurant-and-taverna-chicago,Pegasus Restaurant and Taverna,"Greek, Mediterranean",$11-30,"130 S Halsted St Chicago, IL 60661","Greektown, West Loop, Near West Side","{'Takes Reservations': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Accepts Bitcoin': 'No', 'Good For': 'Dinner', 'Parking': 'Valet', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'Free', 'Has TV': 'Yes', 'Caters': 'Yes', 'Gender Neutral Restrooms': 'Yes'}",1,http://www.pegasuschicago.com/,(312) 226-3377,"{'Mon': ['Closed'], 'Tue': ['11:00 am - 10:00 pm'], 'Wed': ['11:00 am - 10:00 pm'], 'Thu': ['11:00 am - 10:00 pm'], 'Fri': ['11:00 am - 12:00 am'], 'Sat': ['12:00 pm - 12:00 am'], 'Sun': ['12:00 pm - 10:00 pm']}",3.5,393.0,1,2005-07-31 00:00:00,2017-08-07 00:00:00,0,51,49,77,124,77,0.5889478260869567,3.0434782608695654,0.5859100876663089,-0.001178821296092606,0.7125190497773599,0.002983076304550661,2.7307740447707984,0.0002306046582016176,0.5617367037130871,29.07692307692308,3.3359788359788363,b/t Randolph St & Court Pl,Closed,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 12:00 am,12:00 pm - 12:00 am,12:00 pm - 10:00 pm,,,,,,,,$$,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Casual,Valet,Full Bar,Average,Free,90%,3-half,130 S Halsted St,"Chicago, IL 60661"
village-tap-chicago,Village Tap,"Pubs, American (Traditional)",$11-30,"2055 W Roscoe St Chicago, IL 60618",Roscoe Village,"{'Takes Reservations': 'No', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'Yes', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'No', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'Free', 'Has TV': 'Yes', 'Caters': 'No', 'Has Pool Table': 'No'}",1,http://www.villagetap.com/,(773) 883-0817,"{'Mon': ['5:00 pm - 2:00 am'], 'Tue': ['5:00 pm - 2:00 am'], 'Wed': ['5:00 pm - 2:00 am'], 'Thu': ['5:00 pm - 2:00 am'], 'Fri': ['3:00 pm - 2:00 am'], 'Sat': ['12:00 pm - 3:00 am'], 'Sun': ['12:00 pm - 2:00 am']}",3.5,238.0,1,2005-08-08 00:00:00,2017-09-04 00:00:00,0,17,24,43,93,57,0.603625,4.0,0.5309275793650794,-0.003235738735441647,0.8535858173128672,-0.013691847322985506,5.0576952057006315,0.0009397191203018853,0.4583342773217587,18.0,3.6367521367521367,b/t Hoyne Ave & Seeley Ave,5:00 pm - 2:00 am,5:00 pm - 2:00 am,5:00 pm - 2:00 am,5:00 pm - 2:00 am,3:00 pm - 2:00 am,12:00 pm - 3:00 am,12:00 pm - 2:00 am,,,,,,,,$$,Yes,Yes,No,No,Yes,Yes,No,Yes,Casual,Street,Full Bar,Average,Free,90%,3-half,2055 W Roscoe St,"Chicago, IL 60618"
the-wild-hare-chicago,The Wild Hare,"Music Venues, Caribbean, Bars",$11-30,"2610 N Halsted Ave Chicago, IL 60614","Lincoln Park, DePaul","{'Takes Reservations': 'No', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Parking': 'Garage, Street', 'Bike Parking': 'Yes', 'Good for Kids': 'No', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Loud', 'Music': 'Live', 'Alcohol': 'Full Bar', 'Best Nights': 'Thu, Fri, Sat', 'Outdoor Seating': 'No', 'Wi-Fi': 'No', 'Has TV': 'Yes', 'Caters': 'No', 'Has Pool Table': 'No'}",1,http://wildharemusic.com,(773) 770-3511,"{'Mon': ['Closed'], 'Tue': ['6:00 pm - 2:00 am'], 'Wed': ['6:00 pm - 2:00 am'], 'Thu': ['6:00 pm - 2:00 am'], 'Fri': ['6:00 pm - 2:00 am'], 'Sat': ['6:00 pm - 3:00 am'], 'Sun': ['6:00 pm - 2:00 am']}",4.0,157.0,1,2005-09-27 00:00:00,2017-09-01 00:00:00,0,16,7,19,54,59,0.8102777777777778,4.0,0.5533476985070123,0.0003394542289576085,0.7734281353676018,-0.006036248208068814,4.655268277698137,-0.00019546114571378684,0.5745660917694978,11.923076923076925,3.8580645161290317,b/t Wrightwood Ave & Schubert Ave,Closed,6:00 pm - 2:00 am,6:00 pm - 2:00 am,6:00 pm - 2:00 am,6:00 pm - 2:00 am,6:00 pm - 3:00 am,6:00 pm - 2:00 am,,,,,,,,$$,Yes,Yes,No,No,No,Yes,No,Yes,Casual,"Garage, Street",Full Bar,Loud,No,90%,4,2610 N Halsted Ave,"Chicago, IL 60614"
the-indian-garden-chicago-4,The Indian Garden,Indian,$11-30,"247 E Ontario St Ste 2 Chicago, IL 60611","River East, Near North Side","{'Takes Reservations': 'Yes', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Good For': 'Lunch, Dinner', 'Parking': 'Valet, Street', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'No', 'Wi-Fi': 'Free', 'Has TV': 'No', 'Caters': 'Yes'}",1,http://indiangardenchicago.com/,(312) 280-4910,"{'Mon': ['11:30 am - 3:00 pm', '5:00 pm - 10:00 pm'], 'Tue': ['11:30 am - 3:00 pm', '5:00 pm - 10:00 pm'], 'Wed': ['11:30 am - 3:00 pm', '5:00 pm - 10:00 pm'], 'Thu': ['11:30 am - 3:00 pm', '5:00 pm - 10:00 pm'], 'Fri': ['12:00 pm - 3:00 pm', '5:00 pm - 10:30 pm'], 'Sat': ['12:00 pm - 3:00 pm', '5:00 pm - 10:30 pm'], 'Sun': ['12:00 pm - 3:00 pm', '5:00 pm - 10:00 pm']}",3.5,558.0,1,2005-09-15 00:00:00,2017-09-03 00:00:00,0,104,146,174,380,272,0.6647979166666668,3.458333333333333,0.5803899907144731,-0.001856698838901524,0.8002595694548569,-0.011502983971782992,4.297571872274667,-0.0007020384320593265,0.6316095446534681,82.76923076923076,3.529739776951674,b/t Fairbanks Ct & Mc Clurg Ct,11:30 am - 3:00 pm,11:30 am - 3:00 pm,11:30 am - 3:00 pm,11:30 am - 3:00 pm,12:00 pm - 3:00 pm,12:00 pm - 3:00 pm,12:00 pm - 3:00 pm,5:00 pm - 10:00 pm,5:00 pm - 10:00 pm,5:00 pm - 10:00 pm,5:00 pm - 10:00 pm,5:00 pm - 10:30 pm,5:00 pm - 10:30 pm,5:00 pm - 10:00 pm,$$,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Casual,"Valet, Street",Full Bar,Average,Free,90%,3-half,247 E Ontario St Ste 2,"Chicago, IL 60611"
jess-cafe-chicago,Jess Cafe,"Chinese, Korean, Thai",Under $10,"5819 W Belmont Ave Chicago, IL 60634",Belmont Central,"{'Takes Reservations': 'No', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Accepts Android Pay': 'No', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'No', 'Outdoor Seating': 'No', 'Wi-Fi': 'Free', 'Has TV': 'Yes', 'Caters': 'Yes'}",1,http://www.jesscafeinc.com,(773) 637-2717,"{'Mon': ['Closed'], 'Tue': ['11:00 am - 9:30 pm'], 'Wed': ['11:00 am - 9:30 pm'], 'Thu': ['11:00 am - 9:30 pm'], 'Fri': ['11:00 am - 10:30 pm'], 'Sat': ['11:00 am - 10:30 pm'], 'Sun': ['11:00 am - 9:30 pm']}",4.0,318.0,1,2007-08-15 00:00:00,2017-08-23 00:00:00,0,26,17,21,95,152,0.7468352941176472,3.941176470588236,0.5486218027185119,0.0005620251342552369,0.7043197457263392,-0.0014092874265914355,4.047784919446858,-0.000986040359163215,0.6232128557705056,28.272727272727273,4.061093247588424,b/t Menard Ave & Monitor Ave,Closed,11:00 am - 9:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,11:00 am - 10:30 pm,11:00 am - 10:30 pm,11:00 am - 9:30 pm,,,,,,,,$,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Casual,Street,No,Average,Free,90%,4,5819 W Belmont Ave,"Chicago, IL 60634"
the-grill-on-the-alley-chicago-2,The Grill on the Alley,"Seafood, Steakhouses, Breakfast & Brunch",$31-60,"909 N Michigan Ave Chicago, IL 60611","Streeterville, Near North Side","{'Takes Reservations': 'Yes', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Good For': 'Dinner', 'Parking': 'Valet', 'Bike Parking': 'Yes', 'Good for Kids': 'No', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Classy', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'No', 'Has TV': 'Yes', 'Caters': 'Yes'}",1,http://thegrill.com/locations/the-grill-on-the-alley-chicago,(312) 255-9009,"{'Mon': ['6:30 am - 10:00 pm'], 'Tue': ['6:30 am - 10:00 pm'], 'Wed': ['6:30 am - 10:00 pm'], 'Thu': ['6:30 am - 10:00 pm'], 'Fri': ['6:30 am - 11:00 pm'], 'Sat': ['6:30 am - 11:00 pm'], 'Sun': ['6:30 am - 9:00 pm']}",4.0,162.0,1,2005-08-24 00:00:00,2017-07-16 00:00:00,0,9,16,29,55,49,0.8752375,4.0,0.5589088362617775,0.0010872886030648355,0.8185625815652454,0.0006457949332005883,3.966337939106919,0.0008518307744699238,0.5145071571425327,12.153846153846152,3.753164556962025,b/t Walton St & Delaware Pl,6:30 am - 10:00 pm,6:30 am - 10:00 pm,6:30 am - 10:00 pm,6:30 am - 10:00 pm,6:30 am - 11:00 pm,6:30 am - 11:00 pm,6:30 am - 9:00 pm,,,,,,,,$$$,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Casual,Valet,Full Bar,Average,No,90%,4,909 N Michigan Ave,"Chicago, IL 60611"
pizanos-pizza-chicago-2,Pizano’s Pizza,"Pizza, Italian",$11-30,"61 E Madison St Chicago, IL 60603",The Loop,"{'Takes Reservations': 'Yes', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Good For': 'Lunch, Dinner', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'Free', 'Has TV': 'Yes', 'Caters': 'Yes'}",1,http://www.pizanoschicago.com/the-loop.php,(312) 236-1777,"{'Mon': ['11:00 am - 2:00 am'], 'Tue': ['11:00 am - 2:00 am'], 'Wed': ['11:00 am - 2:00 am'], 'Thu': ['11:00 am - 2:00 am'], 'Fri': ['11:00 am - 2:00 am'], 'Sat': ['11:00 am - 3:00 am'], 'Sun': ['11:00 am - 2:00 am']}",3.5,1070.0,1,2005-11-26 00:00:00,2017-08-25 00:00:00,0,141,159,182,273,263,0.5016815789473685,3.4078947368421053,0.5966664953617663,0.0008629324377832201,0.4201344635768541,0.003610064184350361,3.0667436714209964,-0.00019337142941980157,0.6149400954419375,78.30769230769229,3.351669941060904,b/t Dearborn St & Clark St,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 3:00 am,11:00 am - 2:00 am,,,,,,,,$$,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Casual,Street,Full Bar,Average,Free,90%,3-half,61 E Madison St,"Chicago, IL 60603"
golden-apple-grill-and-breakfast-house-chicago,Golden Apple Grill & Breakfast House,"American (Traditional), Diners, Juice Bars & Smoothies",Under $10,"2971 N Lincoln Ave Chicago, IL 60657",Lakeview,"{'Takes Reservations': 'Yes', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'Yes', 'Accepts Android Pay': 'No', 'Good For': 'Breakfast, Late Night', 'Parking': 'Street, Private Lot', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'Beer & Wine Only', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'Free', 'Has TV': 'Yes', 'Caters': 'No'}",1,http://goldenapplediner.com,(773) 528-1413,"{'Mon': [], 'Tue': [], 'Wed': [], 'Thu': [], 'Fri': [], 'Sat': [], 'Sun': []}",3.5,247.0,1,2005-08-17 00:00:00,2017-08-30 00:00:00,0,13,26,53,94,52,0.485625,3.5625,0.5622678689531371,-0.004152668367752614,0.7269988488756207,-0.0008999371128282607,3.614808844683143,-0.0005198036866884533,0.5924814582419032,18.30769230769231,3.613445378151261,b/t Southport Ave & George St,,,,,,,,,,,,,,,$,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Casual,"Street, Private Lot",Beer & Wine Only,Average,Free,90%,3-half,2971 N Lincoln Ave,"Chicago, IL 60657"
ria-chicago,RIA,"Seafood, French",Above $61,"Waldorf Astoria Chicago 11 E Walton St Chicago, IL 60611",Near North Side,"{'Takes Reservations': 'Yes', 'Delivery': 'No', 'Take-out': 'No', 'Accepts Credit Cards': 'Yes', 'Parking': 'Valet', 'Good for Kids': 'No', 'Good for Groups': 'No', 'Attire': 'Dressy', 'Ambience': 'Intimate, Classy, Upscale', 'Noise Level': 'Quiet', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'No', 'Wi-Fi': 'No', 'Has TV': 'No', 'Caters': 'No'}",1,,(312) 880-4400,{},4.0,73.0,0,2010-01-04 00:00:00,2013-12-08 00:00:00,1,2,7,7,17,38,,,,0.0,,0.0,,0.0,,23.66666666666667,4.154929577464789,,,,,,,,,,,,,,,,$$$$,Yes,No,No,Yes,No,No,No,No,Dressy,Valet,Full Bar,Quiet,No,90%,4,Waldorf Astoria Chicago 11 E Walton St,"Chicago, IL 60611"
pump-room-chicago,Pump Room,American (New),$31-60,"1301 N State Pkwy Chicago, IL 60610","Gold Coast, Near North Side","{'Takes Reservations': 'Yes', 'Delivery': 'No', 'Take-out': 'No', 'Accepts Credit Cards': 'Yes', 'Parking': 'Valet', 'Bike Parking': 'Yes', 'Good for Kids': 'No', 'Good for Groups': 'Yes', 'Attire': 'Dressy', 'Ambience': 'Trendy, Classy, Upscale', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'No', 'Wi-Fi': 'Free', 'Has TV': 'No', 'Caters': 'No', 'Gender Neutral Restrooms': 'Yes'}",1,http://www.pumproom.com/,(312) 787-3700,{},3.5,685.0,1,2011-09-16 00:00:00,2017-07-29 00:00:00,1,45,73,96,247,212,0.6204342857142858,3.4571428571428573,0.5746408558372844,0.0006975006785524434,0.5618840858975122,-0.002769618195805341,3.6896325216936026,-0.00033254474181113817,0.6025556115927451,96.14285714285714,3.754829123328381,b/t Banks St & Goethe St,,,,,,,,,,,,,,,$$$,Yes,Yes,No,Yes,No,No,No,No,Dressy,Valet,Full Bar,Average,Free,90%,3-half,1301 N State Pkwy,"Chicago, IL 60610"
bistro-pacific-chicago,Bistro Pacific,"Asian Fusion, Sushi Bars",$11-30,"680 N Lake Shore Dr Chicago, IL 60611","Near North Side, River East","{'Takes Reservations': 'Yes', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Parking': 'Garage, Street', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Intimate', 'Noise Level': 'Quiet', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'No', 'Wi-Fi': 'No', 'Has TV': 'Yes'}",1,,(617) 292-7695,{},3.0,56.0,0,2005-09-14 00:00:00,2014-08-01 00:00:00,1,11,5,8,20,7,0.9647,3.5,0.5706304341083752,-0.00039821689339789463,0.9839139651064484,0.01798478210744754,2.632234263315656,-0.0026277620727226717,0.6974199541172441,5.1,3.1372549019607843,b/t Ontario St & Erie St,,,,,,,,,,,,,,,$$,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Casual,"Garage, Street",Full Bar,Quiet,No,90%,3,680 N Lake Shore Dr,"Chicago, IL 60611"
over-easy-cafe-chicago-3,Over Easy Cafe,"Breakfast & Brunch, Cafes",$11-30,"4943 N Damen Ave Chicago, IL 60625","Ravenswood, Lincoln Square","{'Takes Reservations': 'No', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Accepts Android Pay': 'Yes', 'Good For': 'Breakfast, Brunch', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'No', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'No', 'Outdoor Seating': 'No', 'Wi-Fi': 'No', 'Has TV': 'No', 'Waiter Service': 'Yes', 'Caters': 'No', 'Gender Neutral Restrooms': 'Yes'}",1,http://overeasycafechicago.com/,(773) 506-2605,"{'Mon': ['Closed'], 'Tue': ['7:00 am - 2:00 pm'], 'Wed': ['7:00 am - 2:00 pm'], 'Thu': ['7:00 am - 2:00 pm'], 'Fri': ['7:00 am - 2:00 pm'], 'Sat': ['7:00 am - 2:00 pm'], 'Sun': ['7:30 am - 2:00 pm']}",4.5,1172.0,1,2006-03-29 00:00:00,2017-09-02 00:00:00,0,26,45,85,347,637,0.8358885245901642,4.475409836065574,0.56773153000136,0.0013660061627771775,0.6950107414748978,0.00404968396295752,4.057761281787447,-4.956200799402749e-05,0.5728429167602196,95.0,4.336842105263158,b/t Ainslie St & Argyle St,Closed,7:00 am - 2:00 pm,7:00 am - 2:00 pm,7:00 am - 2:00 pm,7:00 am - 2:00 pm,7:00 am - 2:00 pm,7:30 am - 2:00 pm,,,,,,,,$$,Yes,No,Yes,No,No,Yes,No,No,Casual,Street,No,Average,No,90%,4-half,4943 N Damen Ave,"Chicago, IL 60625"
julius-meinl-chicago-2,Julius Meinl,"Coffee & Tea, Sandwiches",$11-30,"3601 N Southport Ave Chicago, IL 60613",Lakeview,"{'Takes Reservations': 'No', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Good For': 'Breakfast, Brunch, Lunch, Dessert', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'No', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'Free', 'Has TV': 'No', 'Waiter Service': 'Yes', 'Caters': 'Yes', 'Good for Working': 'Yes', 'Gender Neutral Restrooms': 'Yes'}",1,http://www.meinlus.com/,(773) 883-1862,"{'Mon': ['6:00 am - 10:00 pm'], 'Tue': ['6:00 am - 10:00 pm'], 'Wed': ['6:00 am - 10:00 pm'], 'Thu': ['6:00 am - 10:00 pm'], 'Fri': ['6:00 am - 11:00 pm'], 'Sat': ['7:00 am - 11:00 pm'], 'Sun': ['7:00 am - 10:00 pm']}",4.0,644.0,1,2005-09-28 00:00:00,2017-08-27 00:00:00,0,40,33,87,245,230,0.8930333333333333,4.083333333333333,0.6510112629922413,0.00041003653570891697,0.8535673167713501,0.00556205514996634,3.547985525149073,0.0001649380451707829,0.6351359761445534,48.846153846153854,3.932283464566929,b/t Waveland Ave & Addison St,6:00 am - 10:00 pm,6:00 am - 10:00 pm,6:00 am - 10:00 pm,6:00 am - 10:00 pm,6:00 am - 11:00 pm,7:00 am - 11:00 pm,7:00 am - 10:00 pm,,,,,,,,$$,Yes,Yes,Yes,No,Yes,Yes,No,No,Casual,Street,No,Average,Free,90%,4,3601 N Southport Ave,"Chicago, IL 60613"
